,location_ref,location_code,location_name,admin1_is_unspecified,admin2_is_unspecified,admin1_ref,admin1_code,admin1_name,admin2_ref,admin2_code,admin2_name,resource_hdx_id,gender,age_range,min_age,max_age,disabled_marker,sector_code,population_group,population_status,population,reference_period_start,reference_period_end,sector_name
101,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,FSC,REF,TGT,110,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
102,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,FSC,IDP,INN,1941,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
103,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,FSC,IDP,TGT,1941,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
104,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,FSC,all,INN,368453,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
105,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,FSC,all,TGT,368453,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
106,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,HEA,all,INN,491271,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
107,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,HEA,all,TGT,315812,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
108,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,REF,INN,110,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
109,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,REF,TGT,110,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
110,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,IDP,INN,3882,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
111,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,IDP,TGT,2715,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
112,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,all,INN,526108,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
113,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,all,TGT,368453,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
114,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,NUT,all,INN,245596,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
115,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,NUT,all,TGT,190943,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
116,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,REF,INN,110,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
117,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,REF,TGT,110,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
118,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,IDP,INN,3882,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
119,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,IDP,TGT,2715,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
120,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,all,INN,526108,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
121,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,all,TGT,183705,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
122,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,REF,INN,99,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
123,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,REF,TGT,84,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
124,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,IDP,INN,3106,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
125,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,IDP,TGT,2019,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
126,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,all,INN,367409,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
127,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,all,TGT,183705,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
128,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-GBV,REF,INN,6,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
129,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-GBV,IDP,INN,194,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
130,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-GBV,IDP,TGT,6,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
131,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-GBV,all,INN,61409,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
132,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-GBV,all,TGT,1842,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
133,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-HLP,IDP,INN,804,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
134,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-HLP,IDP,TGT,31,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
135,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-HLP,all,INN,250988,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
136,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-HLP,all,TGT,9774,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
137,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-MIN,IDP,INN,3882,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
138,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-MIN,IDP,TGT,1165,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
139,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-MIN,all,INN,32002,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
140,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-MIN,all,TGT,8067,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
141,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,SHL,IDP,INN,1752,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
142,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,SHL,IDP,TGT,1752,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
143,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,SHL,all,INN,104842,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
144,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,SHL,all,TGT,20711,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
145,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,WSH,all,INN,23852,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
146,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,WSH,all,TGT,15504,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
147,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,REF,INN,82,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
148,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,REF,TGT,82,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
149,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,IDP,INN,1825,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
150,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,IDP,TGT,1825,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
151,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,all,INN,352539,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
152,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,all,TGT,352539,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
153,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,HEA,all,INN,470052,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
154,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,HEA,all,TGT,302171,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
155,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,REF,INN,82,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
156,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,REF,TGT,82,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
157,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,IDP,INN,3650,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
158,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,IDP,TGT,2552,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
159,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,all,INN,503384,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
160,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,all,TGT,352539,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
161,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,REF,INN,81,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
162,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,REF,TGT,81,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
163,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,IDP,INN,3650,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
164,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,IDP,TGT,2552,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
165,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,all,INN,503384,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
166,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,all,TGT,90822,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
167,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,REF,INN,33,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
168,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,REF,TGT,21,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
169,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,IDP,INN,365,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
170,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,IDP,TGT,237,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
171,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,all,INN,117523,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
172,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,all,TGT,58762,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
173,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-GBV,REF,INN,4,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
174,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-GBV,IDP,INN,183,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
175,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-GBV,IDP,TGT,7,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
176,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-GBV,all,INN,58756,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
177,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-GBV,all,TGT,2350,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
178,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-HLP,IDP,INN,801,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
179,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-HLP,IDP,TGT,31,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
180,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-HLP,all,INN,249805,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
181,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-HLP,all,TGT,9728,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
182,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-MIN,IDP,INN,3650,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
183,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-MIN,IDP,TGT,1095,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
184,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-MIN,all,INN,29160,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
185,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-MIN,all,TGT,5938,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
186,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,SHL,IDP,INN,1647,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
187,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,SHL,IDP,TGT,1647,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
188,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,SHL,all,INN,121228,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
189,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,SHL,all,TGT,27929,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
190,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,WSH,all,INN,23852,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
191,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,WSH,all,TGT,15504,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
192,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,EDU,all,INN,803355,2024-01-01 00:00:00,2024-12-31 23:59:59,Education
193,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,EDU,all,TGT,135054,2024-01-01 00:00:00,2024-12-31 23:59:59,Education
194,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,FSC,all,INN,734124,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
195,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,FSC,all,TGT,734124,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
196,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,HEA,all,INN,978832,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
197,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,HEA,all,TGT,629239,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
198,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,Intersectoral,all,INN,1135560,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
199,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,Intersectoral,all,TGT,734124,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
200,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,NUT,all,INN,489338,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
201,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,NUT,all,TGT,380444,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
202,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO,all,INN,1135560,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
203,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO,all,TGT,377710,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
204,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO-CPN,all,INN,755418,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
205,1,AFG,Afghanistan,False,False,1,AF01,Kabul,1,AF0101,Kabul,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO-CPN,all,TGT,377710,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
